dU11,dU12,dU21,dU22
0.21922459300200625,-2.8383977584413,1.48562946505651,1.3294128402883856
0.30910187676708945,-0.6997295312260903,0.6997295312260903,0.30910187676708945
-2.5246738206715866,-2.852464089376711,2.852464089376711,-2.5246738206715866
-0.3151095896027529,-0.5831355170868148,2.2577811046181804,-0.823107774798062
-1.5831355170868147,-0.6848904103972472,0.176892225201938,-3.2577811046181804
-1.3955815693895066,-1.1483357676637345,0.5333800013738658,-1.8516638493915258
0.9389931814649943,-1.8941376322532841,1.438055352251265,1.5539489477548631
-4.253463364806038,-0.0813895600494585,0.48260570113833845,-1.5486838453710896
-0.7741726291585448,-2.2797427378094564,1.5224044723676708,-0.6618321096536585
0.9173273988923407,-0.24108189724776963,0.480265511840045,-0.037547115971038436
-1.9054808266707568,-2.6600075771194134,3.6148820919827926,-1.6662972120784814
0.46599610648848366,-1.6015401389848831,2.445866739453901,-0.040073782326718876
-1.9448416719534247,-1.8596060200114193,0.5663163041503458,-4.102565206485359
-0.1133323174285461,-0.5730793860167261,0.9782870326952194,-0.48059112086050926
-3.274951502066397,-1.6946370501217733,2.061895853553737,-2.869743855387904
2.9405601983094694,-0.08088499439910313,0.1935873088698914,0.6464518848382139
-1.10771887879691,-3.394343933197266,2.1926681499504177,-1.1667534244720845
-2.6550579270795285,-0.7027311785603346,0.5921891954160123,-2.9640020734677073
0.18174643885239683,-3.611704187537994,3.3027600411498153,0.292288421996719
-2.125672394421914,-1.0946745346416697,2.380034310801566,-1.517742495950732
-0.20194695216446013,-1.2659639094537258,0.37745098091892093,1.6766557976076957
-1.6212308251295613,-0.786509237962666,0.46073618081836654,-2.0604849439080386
0.503209963680125,-2.4660981239991675,2.0268440052206897,0.8289830208244247
-1.4986543467818931,-2.1715515570320583,3.3616545455834355,-1.322119244702786
0.6305956531450687,-0.5788975749996694,0.2418760164850104,2.902610449470425
-0.4931585309830353,-1.7051330622560343,2.023424567210494,-0.5728864025137939
-4.720979260300946,-0.8523289123169184,0.932056783847677,-4.402687755346486
1.5396808061726808,-0.4538563288580785,1.5222260941346173,-0.24278646148413474
-1.6225462917964792,-2.2582386060163415,1.0386557386722046,-2.3535361311962166
-0.26483755531187647,-1.3273782466898096,0.666312400512276,0.46453620870941137
-2.8415405714945585,-2.7612006780805896,2.0318269140593017,-3.502606417672092
-0.8225130217687923,-1.1002356197260101,3.612830439242147,-0.9459488899987034
-2.864938390883095,-0.1399195400742778,0.09161854815822573,-3.848127668085062
-1.4816472122716895,-0.6252441057855997,1.3461137806913501,-1.223715918268271
1.9938158947616365,-0.8132731617046562,1.0712044557080747,1.272946219855886
-3.083412823995436,-0.6580340109825434,0.9853808793901031,-2.3912960214477996
-0.7628405341128903,-2.9732772844138253,0.50143156102941,0.40625542448553764
-1.4917311766492436,-1.013569709551727,0.31138533344991204,-2.600601481039484
0.24763116825233222,-3.0790952202264714,1.9702249158362308,0.9498155443541474
-1.7026645240968359,-0.9947588122658436,3.129107221725125,-1.2233805612536834
0.42162849415769976,-0.6068077315282058,0.3192373538223142,1.7022375398332685
-0.6761073591845853,-0.5734623777966884,1.866639283432174,-0.9004948381824809
-4.590875157612821,-0.3986884671480462,0.6230759461459415,-3.2976982519773355
1.2643266895487222,-0.8389705289017825,1.5947187801377045,0.1912466222872684
-1.587054445156475,-2.62202004530254,0.8335532665334506,-2.846634863883012
0.13204879905476252,-0.5018027208577414,0.5018027208577414,0.13204879905476252
-2.2109750203664733,-2.7319158715359415,2.7319158715359415,-2.2109750203664733
0.39037574661368524,-1.9716761881624754,3.6044135861232682,-0.23944056732254426
-2.9716761881624754,-1.3903757466136855,0.7605594326774558,-4.604413586123268
-1.0411257306106614,-1.6752765360182484,1.6752765360182484,-1.0411257306106614
2.424749468736606,-0.0840728805257581,0.0840728805257581,2.424749468736606
-2.8473958795597962,-0.5521711393402294,1.7588670926300969,-1.5799634843947292
-0.44782886065977057,-1.8473958795597964,0.5799634843947293,0.7588670926300964
-1.4486143702716392,-0.7919151130012881,0.7919151130012881,-1.4486143702716392
1.3145673474415331,-1.3111862066737614,1.3111862066737614,1.3145673474415331
-4.4070989825971605,-0.47612394596104923,0.9428712715421216,-2.7204908674551405
-0.5238760540389509,-3.4070989825971605,1.7204908674551407,-0.05712872845787864
1.205940840572914,-0.2720768522982579,0.2720768522982579,1.205940840572914
-1.486295533896886,-3.9427800261206563,3.9427800261206563,-1.486295533896886
0.9057759817595199,-1.0624199903561686,2.4420262387027294,-0.17087930175657717
-2.062419990356169,-1.9057759817595201,0.829120698243423,-3.4420262387027294
-0.4924309598821043,-1.3991521280445376,1.0083664962714998,-0.29572600315821385
-3.5715090233636513,-1.4910938237373486,1.294388867013458,-3.9622946551366893
2.564439771679329,-0.2168815158226711,1.1775318457942763,-0.3434902813868458
-1.628588800096216,-2.3181840346509683,1.902765455641515,-1.765824561520731
-2.5621620044068543,-0.0830474956261874,0.11523199220104204,-2.1258474296099275
-0.7560300214995404,-2.8711057287976356,3.3074203035945624,-0.7882145180743949
-2.5946602611176184,-1.5173755400696354,1.8486544104162224,-2.3088971423253413
-0.4764610709701259,-2.451949617494451,0.4516077859485097,1.842491021455983
-0.8002729543553933,-0.9161463304940627,0.6045823962369725,-0.697346133287007
-3.2662567122747865,-0.8515969124110528,0.7486700913426666,-3.577820646531877
1.91344645116506,-0.8272145947942176,1.4665057041468612,0.6433931479026864
-1.6796858772513001,-3.206535674994838,1.3503039240729078,-2.6140344216897793
-2.475965681276312,-0.9159728539859602,1.273176752476307,-2.061867093343078
1.4162292276454163,-2.3869825747294255,2.8010811626626593,1.0590253291550695
-1.207762419853748,-0.5259148892641531,2.8165664069480196,-1.038793812835762
0.07130810776031171,-0.16753179913518013,0.07902443355433024,1.271173188451861
-1.3448512606413725,-1.9840233854460811,1.2461323350714477,-1.5490532155830914
1.9327404502134673,-1.0158005411641637,0.8115985862224446,2.670631500588101
-4.408973640945459,-0.583391219709471,1.9311597140877872,-2.0298295246325764
0.06858787768566477,-2.5524817590728213,1.886321406505214,0.44596305611159326
0.36420885718197904,-0.45902044453476454,1.064639041512569,-0.4118196575129617
-3.1412943250286656,-1.9677865908335994,2.7438151055285402,-2.5356757280508613
-0.681062811102042,-1.6089023705408776,2.5858744124114827,-0.8015608195012704
-1.8490352268637402,-0.4126578620973582,0.1047185072993296,-4.34574155608862
-0.3038999039943939,-0.6227871140039052,0.2685154374147763,0.6145148823585522
-1.8983317513510056,-3.247252280319345,2.328837493966399,-2.2526034279401346
0.3661064608840088,-0.7820778769495048,3.0818867936411993,-0.6533287196597939
-2.482019721160021,-1.0558435798489385,0.6569341613752766,-3.3819449494306837
-2.4194838557673215,-0.9364288455349045,1.4909305184196213,-1.8915543762030045
1.7583629135846888,-2.0982503294928714,2.626179809057188,1.2038612406999718
-3.932710206409568,-0.053204616524282586,0.07199399461213733,-3.1673157983452866
-0.9709531553029593,-3.916788731063644,1.1832372736912105,-0.903848233560621
-1.9414001020293614,-0.1395058677561321,0.21139846218260508,-1.6212478406104693
-0.40517436754287306,-2.328726568177894,2.6488788295967867,-0.47706696196934595
-2.920557862016571,-1.277180975592331,3.0328922908768785,-1.8087659331886976
0.5543985516898908,-1.7450117679911177,0.9843120272141515,1.7556747147793184
-0.19251898156638092,-1.5936516475103135,1.1465349528180413,0.12237612311525314
-3.5773083758333124,-2.130040458096483,1.8151453534148487,-4.024425070525584
1.2438158809091902,-0.18365046644172983,0.3893389888564672,0.05840371740999539
-1.09015568352594,-2.782639591590643,0.5195800067285432,-1.482833771772257
-0.6724090654902379,-1.3227679801214058,0.43056020034504044,0.0064255785841427215
-2.8232747834105867,-2.066069901041713,1.387235256967332,-3.715482563186952
2.13721322661803,-0.10592973736010126,0.42608462595713187,-0.22005124594258718
-1.190568386069661,-2.514028366056028,1.403133614619415,-1.341445977247572
-2.7923059980889935,-0.31211087611724747,0.4723974823528993,-2.1841684518459417
-0.08158761333920017,-2.876377276174433,3.4845148224174847,-0.241874219574852
-2.373912347782866,-1.81400550845841,2.3573634375036265,-2.057233911142864
-0.15458906070915046,-1.9384260826628699,0.49272017626286035,2.3259580066711867
-1.793087639966358,-0.4257786929811067,0.8969152535993761,-1.3764902173412892
1.2079039440154302,-1.5357178281240897,1.9523152507491586,0.7367673833971606
-4.815072552628109,-0.08850785962369545,0.23438414246762113,-2.440643135611739
-0.8729271460612434,-3.1873498331869996,2.068365855052848,-0.8041808518474391
0.5458463502802662,-0.6118629127973813,0.5318060830855743,0.7785544030106288
-2.101099094369534,-3.4333672224265417,3.200659169696179,-2.181155924081341
0.10082395805079702,-0.9039401363913794,2.255462282063927,-0.5588137444387856
-1.682781967099508,-1.2087646730036374,0.33324554060837347,-3.476620451355799
-0.2955987241749909,-0.6533019074367706,0.5091407159533502,-0.09615027304251633
-2.534286966502118,-2.3221498238995246,2.12270137276705,-2.678448157985539
-0.44492730776508194,-1.964961220904019,3.449769994305486,-0.683835062388272
-2.7219925125292335,-0.5941666884459857,0.27707094140066074,-4.692738702680272
-1.504085755760761,-1.5107173086004304,2.1226053254172084,-1.35877186734987
2.825250241776939,-0.7631235568410446,0.9084374452519355,2.2133622249601608
-3.6022868695502734,-0.3555324607215405,1.603482135530867,-1.5769926797022014
-0.3145498091564538,-2.0668642676364155,1.1124152816160595,0.27356440540886084
-1.7970477135186207,-1.5034369697395658,0.7404194448673193,-2.618421838401365
0.931471191009362,-2.9005668138280876,2.0791926889453434,1.6944887158816084
-1.1366611929912562,-1.333080446628599,3.7103747130907276,-1.0491002602909143
0.9615605400611158,-0.11351290043829218,0.07224855284387817,2.0818946196582107
-0.46852541157263994,-0.8403097782575624,1.429808141218205,-0.6876480971982608
-4.070151412065211,-0.9220845932382503,1.1412072788638714,-3.480653049104568
1.1823583031606484,-0.7376984590010877,0.9995936120312423,0.6105768762951247
-1.270841881860377,-3.201620846703539,0.5913143327522343,-2.466450189171952
-1.7050250339139281,-0.008987943080361334,0.008652393205361177,-1.7323667249798422
-0.9698724147946289,-2.482234953198345,2.454893262132431,-0.9695368649196288
-3.3256474711763646,-1.1504813851730133,2.3834395646658417,-2.122585260280439
0.13091062041915857,-2.3447436967461415,1.1034890347106623,1.4030103294196956
-0.20509027854870565,-1.879516020936505,1.854384001554355,-0.19431705870328642
-4.462833242011956,-1.495169011403548,1.4843957915581287,-4.4879652613941055
1.685776377306313,-0.4344121077678724,1.0740639926614677,0.08627957461612534
-1.4242589032457518,-2.7111652154442525,1.0608907364781859,-2.084217197183588
0.33832914988194873,-0.2541823444064555,0.2491773474701821,0.36521094055389614
-1.5694971513916787,-3.0856455435585244,3.0587637528865774,-1.574502148327952
1.2551926285338957,-0.42356833326652665,3.287083529266087,-0.7093994800076362
-2.844052249392292,-1.2806311888636874,1.2651619596625732,-2.8665996131403206
-1.980945926438876,-0.7972957648539184,1.5078221754218866,-1.518697791721751
1.9747154101428532,-1.4730165214603326,1.9352646561774578,1.264188999574885
-3.6158525010061915,-0.37822097019477463,0.5537802226702101,-2.7865756672321322
-0.8086646856661731,-3.4986310659914808,0.9037971022468435,-0.2593341214688434
-1.06987788915553,-1.928409763033463,0.8114499204691766,-1.1660647197916794
1.554996991789038,-0.3162100163944494,0.22002318575829996,2.6719568343533244
-3.6317569428928715,-0.6828135308381967,2.2144284121658644,-1.8114957524081938
0.08772321210872969,-2.1505384672474968,1.2927142280535684,0.809518730895332
0.887967864489664,-0.2869372046790597,0.9795442504561003,-0.4469589083818156
-2.7854869946330205,-2.106410427323179,3.4413372001946585,-2.0928799488559795
-0.09339229667255133,-1.428097134671224,2.861780046922648,-0.5475809313909219
-2.193494476302809,-0.9809294799177269,0.37809729201879916,-4.096382705291063
-0.8861180709795621,-1.2715020807647328,1.0269077873657155,-0.858993074653333
-3.7662449848698385,-0.3338957881109627,0.30677079178473365,-4.010839278268856
1.8560953693662752,-1.3461328426192425,2.2858629322083783,0.6819397717090239
-2.192358827959202,-3.0482299217101896,1.4898052193651101,-3.439636946868418
-2.2884390252522286,-0.8278115930811504,0.7091491804210538,-2.5040343999956294
0.5529707815595186,-3.0371570648375914,2.8215616900941902,0.6716331942196152
-1.653324505764548,-0.8084874098986502,2.252884870738466,-1.2344570041503082
-0.42786853823877424,-0.7218664605741512,0.16591504934070544,1.4892408188758903
-1.1716479126013581,-1.1413605522209391,0.5418204252794344,-1.361581341665404
1.2101059958992737,-0.8900917529740531,0.7001583239100073,1.8096461228407783
-3.8345523034348945,-0.954358539700572,1.4706656101889117,-2.839425072748883
-0.33527713398800907,-3.3927944084538773,1.2811829677299005,0.7603012838774916
0.4391720249891171,-1.0525136746069441,1.2109565933649786,0.2508691432148402
-3.337661793422113,-2.5899118580541436,2.778214739828421,-3.1792188746640786
-0.7635546724257721,-0.7569640744904309,2.745697452714648,-0.9348141513633064
-2.0021503813947863,-0.21533114523946406,0.08630003097145836,-3.5005111458102927
-0.658922177256976,-1.780172974463617,1.1761522181124213,-0.48375940385465754
-3.8569056270896613,-1.0036500525691858,0.8284872791668672,-4.460926383440857
2.3725276477717703,-0.4718243551008603,1.856219169468654,-0.14275172423457283
-2.012397568330189,-2.3903709406073888,1.8394049829298087,-2.315645956239325
-2.297670667021196,-0.3380587465145332,1.0385848132991617,-1.4223910396766994
1.1320889175483382,-1.7886811896778647,2.663960817022361,0.4315628507637095
-1.279645795458504,-1.4073877993197426,2.521650691470821,-1.1560763677501273
-0.21768650603330175,-0.34896523051442274,0.08675693269420874,2.1467249968238655
-1.8323911932367303,-0.5664037665554399,0.332880062546667,-2.416334470409338
-0.017314848037617292,-3.0412201112374655,2.4572768340648574,0.21620885597115547
-2.3874368129493546,-0.5977830324468539,3.236645067572606,-1.2562487291803301
0.6281958271150048,-0.9457347992871643,0.6979507428425208,1.206232272904455
0.542702222815524,-0.7786368548497792,1.5810382097578102,-0.24024302554531662
-3.8335671540044927,-1.981915410920386,2.7648606592812266,-3.0311657990964616
2.0837521566484556,-0.024087687455368212,0.03784523233037453,0.9627428229459769
-1.0163700403303646,-3.71261105116448,1.3338839284299526,-1.0455628794553777
0.09105316148614717,-0.18000891094831495,0.23097772618311874,-0.14970462896438608
-1.5934226345195008,-2.5623507697949623,2.8031085602454957,-1.542453819284697
1.039643267242615,-1.461981761836856,3.1351568576904585,-0.0488765338654541
-2.6682636229694925,-1.905442195873127,1.0853245375040337,-3.928874996557823
-1.878431229634712,-1.7989575218962366,1.2803681556915918,-2.2342235012603435
1.723399435565386,-2.2242541701316663,1.8684618985060348,2.241988801770031
-3.386718986087894,-0.23916735359763527,0.444372227984844,-2.284565568538054
-0.8759475759366524,-3.0050001715426826,0.6662843830832658,-0.44051284248086764
-0.46956580742074294,-1.1157776649157278,0.3268439624500617,0.8107925884602223
-2.2448759071373816,-3.300664176394436,2.020305780513471,-3.033809609603048
-0.24951243345555407,-1.2180752136011015,3.1601545713239187,-0.7107260792814252
-2.4575096549641886,-0.6936256102097497,0.3461358770532713,-3.9207201299608316
-1.3074773828981572,-0.8041107253355996,1.9109681745985112,-1.1293825112699611
2.6387456563747635,-0.4073842621042189,0.5854791337324151,1.5318882071118516
-3.277827945870085,-0.9896780208980854,1.64641233765589,-2.3692294462665906
-0.3787339128928783,-2.7875295432086316,0.8595278489280448,1.0148242714468534
-2.1630957596177582,-0.430256322835254,0.5327370348905319,-1.939355201279075
0.2614887650613975,-2.5303991716874887,2.754139730026172,0.15900805300611953
-2.360329964489491,-1.7886332317159879,3.659649775025854,-1.6648536144603465
1.0193065041788478,-1.2745863048968573,0.7505972740529812,2.428976502562994
-0.9368094746768466,-1.4697065538965375,1.7156335469788266,-0.9458675021975717
-4.4644477200084385,-0.11854513794980608,0.1276031654705311,-4.218520726926149
0.8988910517759605,-0.4054361412648695,1.763979539208137,-0.5635555608201447
-1.572927793066094,-1.7185894146065777,0.6167460763492382,-2.596487887406912
-0.6311974728571405,-0.6091683614451031,0.6327926192296778,-0.6449661005371405
-3.1447451174424543,-1.2362260709828654,1.2499946986628656,-3.12112085965788
2.2465479564962902,-0.4027076535547896,0.8556915407425011,0.5278983692876666
-1.4096766364346005,-3.220107193616158,1.5543391321677993,-1.8487225578626898
-3.026318475181417,-0.27152709353097937,0.2752070347792211,-2.9992234812439387
-0.4892767253333081,-3.733303093242554,3.7603980871800324,-0.4929566665815498
-2.7680449353505203,-0.909305838273822,2.3237815866997673,-1.6918436703545514
-0.06893299636577876,-1.7514879928121214,0.7084006128929512,1.3020204213393685
-1.4171994300161384,-1.616560904109632,0.8547938765487413,-1.788995225964812
1.4274741915131606,-1.556573643407236,1.184777847458562,2.189241219074051
-4.381654321819793,-0.30053079725146586,1.1633655174787187,-1.8735786423925518
-0.4059274938052424,-2.528391461808464,1.7268415024038817,-0.13017619146457415
0.3860585513125119,-0.08347764297390503,0.08515438185716856,0.3587662591628984
-1.1924656703860335,-3.1054729567381596,3.132765248887773,-1.19078893150277
0.49949196528712725,-1.675314788533908,1.6957989868216587,0.4813790338686459
-1.384810296405605,-2.6406066446514473,0.3402643545043266,-3.986303478949961
-1.2757669257400344,-1.902473078137865,0.44145326541031,-2.188436451078534
0.9256638688160801,-2.1155927942795496,1.2029232689410498,2.386683681543635
-4.064792140578457,-0.30795171856940406,0.7080032016502859,-2.333056128205656
-0.6858936432293516,-3.038150048080414,1.3596982207036992,-0.29815143655095866
0.807910447781359,-0.15347871467474739,0.3022870382418687,-0.08207849934169675
-1.5908849990993161,-2.643960670836351,3.5339496179594065,-1.4420766755321948
0.572848736132378,-1.469876146119432,2.2044167405025337,0.0487548911319029
-1.7798531635171244,-2.065179317799491,0.55642430946479,-3.894439723104842
-0.5165370887453377,-1.0479277340531161,1.0728571958657647,-0.5277710817039523
-3.6683427518752665,-1.1912044676473803,1.2024384606059948,-3.643413290062618
2.5553412150315653,-0.7169736212858169,1.3464439496698914,0.8931986485385142
-1.7266577801840335,-3.5297697909316725,1.9187700726384072,-2.3367597907716755
-2.613498171024714,-0.04867827652542471,0.04951704067478588,-2.5861672885149183
-0.8968020537661006,-3.3353437691418315,3.362674651651627,-0.8976408179154617
-2.7053498722193483,-0.5186040435905823,1.8133356750512952,-1.4877206970764634
-0.4614770082330991,-1.686617115678689,0.5064534536171232,0.7934167268749763
-1.735803893899548,-0.30020163136934214,0.4228123462884251,-1.5224292319171704
0.2947107634907935,-2.0397601615696326,2.25313482355201,0.17210004857171057
-1.9059030052974948,-1.426407998328715,3.353425809686212,-1.3853334964900506
0.6639855367152556,-0.8417232028417828,0.449513298945763,2.1158482712996713
-0.722298516419273,-1.8991629169385782,2.1432164891305834,-0.7539210983724332
-4.878708558051507,-0.47095059551670454,0.5025731774698645,-4.634654985859502
1.4049407703382424,-0.634821961605732,1.853203266321334,-0.1761782179446033
-1.7850333553377928,-2.2100082923307682,1.0187542600628707,-2.7029918725892736
-0.04366102443016562,-0.7533595362488628,0.47404834376511634,0.5198177498305603
-2.251262096763367,-3.0877586869038844,2.5242799126431588,-2.5305732892471138
0.1797238071439018,-0.778241681685469,3.4988487496465615,-0.7375964766442683
-2.8405739653655147,-0.8215320772837594,0.6205952532158745,-3.4365164659665157
-1.1014951953589904,-1.255922883695667,1.501456294627636,-1.08489766827887
2.247471661254971,-0.20292452751528217,0.2195220545954026,2.0019382503230023
-2.7924963176457847,-1.4036207273965986,1.5655028433251768,-2.6071417538186457
-0.5856588699447112,-2.9252186521449675,0.4744194193194629,1.5547824406664859
-0.34867583037180194,-0.40435328696861755,0.21074472428624605,0.2496876007844886
-1.7494815943589321,-2.9146988874802533,2.3163354563239626,-1.9430901570413037
0.5061311296593547,-1.9487261609292015,2.9470026592543794,-0.004060235595569783
-2.3887173935760533,-1.792336041875532,0.7097348521882532,-4.507011426607528
-2.2951288575099804,-1.3328475363020327,1.5201746858548004,-2.135533516633445
1.8522788604522584,-2.270433718422142,2.4300290592986773,1.6649517108994907
-3.8629379884915216,-0.0697999481058329,0.2288535645253674,-1.8731912192032965
-0.9105907019246355,-2.6176267429628366,1.118502464731982,-0.7907557854441645
-2.290031921934955,-0.5369895253345192,0.36553625100857456,-2.8951160863385317
-0.15737637695401507,-3.578828543809355,2.973744379405778,0.014076897371929409
-2.9335363284792946,-0.9558002644598665,3.4625378001530045,-1.5337341108656215
0.9346215879209963,-1.3869468911253848,1.0803235482195326,1.4837164766918742
0.10266033459077106,-0.515631435435256,1.3951929330276391,-0.5924819301594788
-3.768166978049895,-1.4926181904262779,2.187760455176528,-2.888605480457512
1.6353094395223993,-0.17822649599685406,0.3086305861207473,0.5218257308099536
-1.1050729820249139,-3.2599466419708443,0.8971885283615088,-1.3817841000926874
-0.7097232742038269,-1.3243432248946088,0.7389780657785291,-0.47978697480316834
-3.3678202476667507,-1.1600357713551857,0.9300994719545271,-3.95318540678283
2.1340755749839557,-0.21893474229824986,1.3662932848238374,-0.4977959447112257
-1.666950935093955,-2.1063924101505993,1.5298872201221307,-1.9182770920281316
-2.5166459078834964,-0.6838058633180282,1.4618129307997887,-1.7094555962236662
1.6762629873566834,-1.969459985156084,2.776650296815914,0.8982559198749227
-1.054878658596115,-1.8600363850791442,2.9809402013893056,-1.0342429887407794
0.23123668324661462,-0.06645476607593791,0.022666881260956912,2.609739903221835
-1.215815822024401,-0.7489913007679074,0.9894318202500891,-1.1633707042325505
1.6992310699011592,-0.5363137640857104,0.588758881877561,1.4587905504189775
-4.061320596633248,-0.8867463336513184,1.9649792342957533,-2.3814979658900643
0.019679157018440474,-2.8542191764046367,1.5885993861186762,0.8320464109286312
0.19075901832206088,-1.1867111406185091,0.8277435621505336,0.7071555218906853
-2.826609867452726,-3.144084923125119,2.6276884195564945,-3.185577445920701
-0.5884306164049546,-1.1850889100713706,2.2884806933332795,-0.7868689416326371
-1.5661130316561536,-0.5228884440886236,0.10181199787378489,-3.9074565717484964
-0.9963028898158903,-0.8486168372271292,0.6025277198724266,-0.9947928869530124
-3.3524947766169784,-0.01594491118300871,0.014434908320130772,-3.598583893971681
1.2961752020878325,-1.211291136686526,2.2681683890929,0.22624787645537792
-2.0383475862927556,-2.4712542190095075,1.0511688595337039,-3.4411119394866696
-2.764735381982172,-0.8392652229926789,0.7436959341566396,-2.9915142276015025
0.4232997658795852,-3.604163796450076,3.3773849508307454,0.5188690547156243
-2.0518654013557684,-1.1912293836876524,2.5841627556534723,-1.4848816008349832
-0.036705168088572604,-1.1446445687137152,0.39210243347703655,1.8120973074296973
-1.2379975664932619,-1.4777405491189695,1.2360853782052899,-1.2845261830613781
1.9545221491470115,-0.6153963453235392,0.5688677287554227,2.196177320060691
-4.215952290029389,-0.35315109047586113,2.1774912973992246,-1.521571341983645
0.19633353905388606,-1.9706501711847177,1.7668734608283168,0.33430884882119916
0.4161687635267013,-0.5875493793161222,0.9337358388582837,-0.10888171644520184
-2.897037291497342,-2.3521283147809635,2.877178794752867,-2.55085083195518
-0.4829018520124725,-1.902699476512052,2.518757024462661,-0.6093778137686319
-1.8045099345131401,-0.7425552972050292,0.1651650370138666,-4.616946566461573
-0.07327505274640644,-0.1684698352979669,0.0855363628337573,0.8252494501521459
-1.2463770367037392,-3.5678424254705505,2.6693179225719983,-1.3293105091679487
1.2725118200673902,-0.7368070060842906,2.7346730980151905,-0.3877137886607773
-2.3887422571354264,-1.7307539898508304,1.1540440415557827,-3.0827378469640547
-2.0452617292763846,-0.4605438022106347,1.984745053804555,-1.2425444064885995
2.533139976058696,-1.0580032740825405,1.860720596870326,1.0089387244647758
-3.9782868656253183,-0.4132808782227917,0.9234470567987222,-2.33290696241108
-0.59481699762762,-3.004404006946179,1.3067898210902194,-0.06845506735086648
-2.143166503666229,-0.12252594610920485,0.11967887018301585,-2.1703616286472442
-0.6981082705408882,-2.910849627432191,2.883654502451176,-0.6952611946146992
-3.3765154232482355,-1.5939869788861927,2.932298749831097,-2.2918651757424433
0.5727439349029402,-2.3937320938435653,1.274648505147113,1.9535417938143493
-0.2433605968233411,-1.4189523537954405,1.3949168632290325,-0.23032311787629722
-3.933188259479141,-1.6040755347345161,1.5910380557874721,-3.957223750045549
1.360245566613762,-0.2102504938173172,0.7001869153414223,-0.2912709663123293
-1.2024737252216964,-2.386460114755446,0.6825144855459867,-1.7079636839370425
-1.525477130966426,-1.0680884853105714,0.39474110412631225,-2.4218333662553664
0.4458199430480829,-2.8210235871942,1.9246673519052597,1.1191673242323423
-1.4616722093727597,-0.894339691887329,3.2495953561441215,-1.127059444709849
0.5169934881851017,-0.37321136354233525,0.21552029054027383,1.6269415598463488
-0.5096806828231272,-1.2986140971081785,1.9077236954604488,-0.6662328098741466
-4.60263736044068,-0.7693905001808634,0.9259426272318827,-3.993527762088409
1.4489310471209143,-1.1274761654592869,1.4474826222930377,0.907526448993256
-1.5570298728426006,-3.414043591609348,0.9424139045048213,-3.0179289149097244
-0.021384061114480657,-0.45660834524887683,0.8760887651351488,-0.4899555589897776
-3.043338629166514,-1.813895565532788,2.282467063408085,-2.6238582092802423
-0.7826148237672852,-1.5571928732183122,3.9324726723165018,-0.9139191355210401
-3.185140406313236,-0.1826725420909177,0.12079349862075732,-4.304525139221578
-1.579759381081502,-1.884422482364462,1.652210029769917,-1.6612425735145968
2.3034985815533475,-1.2406786085943806,1.159195416161286,2.5357110341478926
-3.366920946979251,-0.48596171666237475,1.137294217671998,-2.011376782476445
-0.6206199653210183,-2.588737264806983,0.7895604646487127,0.2438758996553907
-1.452877310507047,-0.8170907353758985,0.6185305952459791,-1.5982595808863793
1.030513813947628,-1.6320890591394093,1.486706788760077,1.2290739540775473
-4.35177591086806,-0.2884345303755582,0.5182271722681395,-2.865529178147987
-0.7491679019341373,-3.594979921676799,1.6223251673392478,-0.4441703954221663
1.0198552577243456,-0.3437305223648782,0.4927961495722732,0.40887038878377324
-1.9075874600624159,-3.109002198009714,3.7199870669502864,-1.758521832855021
